Case #,Account,General Issue,Specific Complaint,Open Date,Close Date,Zip,Borough,City,Council Dist.,Comm. Bd.
506121,NYCC15,Immigration,Visas,10/28/2015,10/28/2015,10453,Bronx,Bronx,NYCC14,5
506138,NYCC15,Finance,SCRIE,10/29/2015,10/29/2015,,,,,
506137,NYCC15,Housing and Buildings,Lease Issue,10/29/2015,11/9/2015,,,,,
506139,NYCC15,General Welfare,Child Support,11/2/2015,11/2/2015,10458,Bronx,Bronx,NYCC15,7
506141,NYCC15,Housing and Buildings,NYCHA New Application,11/2/2015,11/2/2015,10468,Bronx,Bronx,NYCC14,7
506143,NYCC15,Immigration,Green Card,11/2/2015,11/10/2015,10458,Bronx,Bronx,NYCC15,5
506140,NYCC15,Immigration,U.S. Citizenship,11/2/2015,11/2/2015,10457,Bronx,Bronx,NYCC15,6
506142,NYCC15,Immigration,U.S. Citizenship,11/2/2015,11/2/2015,10468,Bronx,Bronx,NYCC14,8
506336,NYCC15,Utilities,Con Edison,11/2/2015,1/5/2016,,,,,
506150,NYCC15,Housing and Buildings,NYCHA New Application,11/4/2015,11/4/2015,10457,Bronx,Bronx,NYCC15,5
506147,NYCC15,Housing and Buildings,Neighbor Dispute,11/4/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,5
506148,NYCC15,Housing and Buildings,Rental Arrears,11/4/2015,11/4/2015,10460,Bronx,Bronx,NYCC15,6
506149,NYCC15,Housing and Buildings,Rental Arrears,11/4/2015,11/4/2015,10457,Bronx,Bronx,NYCC14,4
506146,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,11/4/2015,11/4/2015,10458,Bronx,Bronx,NYCC15,6
506144,NYCC15,Youth Services,,11/4/2015,,11201,Brooklyn,Brooklyn,NYCC33,2
506145,NYCC15,Youth Services,,11/4/2015,,10107,Manhattan,New York,NYCC03,5
506151,NYCC15,Housing and Buildings,NYCHA Building Maintenance,11/5/2015,11/9/2015,10467,Bronx,Bronx,NYCC15,12
506154,NYCC15,Education,,11/6/2015,,10457,Bronx,Bronx,NYCC15,3
506152,NYCC15,Finance,Income Tax Refund,11/6/2015,1/7/2016,,,,,
506153,NYCC15,Housing and Buildings,,11/6/2015,,10025,Manhattan,New York,NYCC07,7
506312,NYCC15,Immigration,U.S. Citizenship,11/6/2015,1/5/2016,10459,,Bronx,,
506157,NYCC15,Education,School Maintenance,11/9/2015,11/16/2015,,,,,
506155,NYCC15,Education,School Safety,11/9/2015,1/4/2016,10458,Bronx,Bronx,NYCC15,6
506158,NYCC15,Immigration,U.S. Citizenship,11/9/2015,11/9/2015,10468,Bronx,Bronx,NYCC14,7
506156,NYCC15,Transportation,Street Resurfacing,11/9/2015,11/24/2015,,,,,
506159,NYCC15,Transportation,Street Signs,11/9/2015,11/17/2015,10460,Bronx,Bronx,NYCC15,11
506167,NYCC15,Immigration,City Services and Benefits,11/10/2015,11/10/2015,10458,Bronx,Bronx,NYCC11,7
506166,NYCC15,Immigration,DACA - Deferred Action for Childhood Arrivals,11/10/2015,11/10/2015,10458,Bronx,Bronx,NYCC15,7
506162,NYCC15,Immigration,Green Card,11/10/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,7
506165,NYCC15,Immigration,Green Card,11/10/2015,11/10/2015,10457,Bronx,Bronx,NYCC15,5
506160,NYCC15,Immigration,U.S. Citizenship,11/10/2015,11/10/2015,10033,Manhattan,New York,NYCC10,12
506161,NYCC15,Immigration,U.S. Citizenship,11/10/2015,11/10/2015,10458,Bronx,Bronx,NYCC15,5
506163,NYCC15,Immigration,U.S. Citizenship,11/10/2015,11/10/2015,10458,Bronx,Bronx,NYCC11,7
506164,NYCC15,Immigration,Visas,11/10/2015,11/10/2015,7202,Bronx,Elizabeth,NYCC15,7
506168,NYCC15,Other,,11/11/2015,,10007,Manhattan,New York,NYCC01,1
506169,NYCC15,Consumer Affairs,Restaurant,11/12/2015,11/13/2015,10467,Bronx,Bronx,NYCC15,11
506172,NYCC15,Education,School Maintenance,11/12/2015,11/12/2015,10467,Bronx,Bronx,NYCC15,11
506173,NYCC15,Immigration,Green Card,11/12/2015,11/12/2015,10030,,New York,NYCC,
506174,NYCC15,Immigration,U.S. Citizenship,11/12/2015,11/12/2015,10460,Bronx,Bronx,NYCC17,3
506175,NYCC15,Immigration,U.S. Citizenship,11/12/2015,11/12/2015,10460,Bronx,Bronx,NYCC15,6
506176,NYCC15,Immigration,U.S. Citizenship,11/12/2015,11/12/2015,10033,Manhattan,New York,NYCC10,12
506177,NYCC15,Immigration,U.S. Citizenship,11/12/2015,11/12/2015,10457,Bronx,Bronx,NYCC15,6
506178,NYCC15,Immigration,U.S. Citizenship,11/12/2015,11/12/2015,10458,Bronx,Bronx,NYCC15,6
506179,NYCC15,Immigration,U.S. Citizenship,11/12/2015,11/12/2015,10460,Bronx,Bronx,NYCC15,6
506180,NYCC15,Immigration,U.S. Citizenship,11/12/2015,11/12/2015,10458,Bronx,Bronx,NYCC15,6
506181,NYCC15,Immigration,U.S. Citizenship,11/12/2015,11/12/2015,10458,Bronx,Bronx,NYCC15,6
506170,NYCC15,Other,,11/12/2015,,11372,Queens,Jackson Heights,NYCC25,3
506183,NYCC15,General Welfare,Food Stamps,11/13/2015,11/24/2015,10458,Bronx,Bronx,NYCC15,7
506197,NYCC15,General Welfare,Medicaid,11/13/2015,1/11/2016,10458,Bronx,Bronx,NYCC15,7
506185,NYCC15,General Welfare,Public Assistance,11/13/2015,1/13/2016,10453,Bronx,Bronx,NYCC14,5
506193,NYCC15,General Welfare,Public Assistance,11/13/2015,1/13/2016,10467,Bronx,Bronx,NYCC15,11
506196,NYCC15,Housing and Buildings,After-Hours Building Construction,11/13/2015,1/12/2016,10457,Bronx,Bronx,NYCC15,5
506186,NYCC15,Housing and Buildings,Eviction,11/13/2015,1/13/2016,10453,Bronx,Bronx,NYCC14,5
506195,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,11/13/2015,1/13/2016,,,Bronx,NYCC,
506190,NYCC15,Housing and Buildings,Rent Overcharges,11/13/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,5
506189,NYCC15,Housing and Buildings,Rental Arrears,11/13/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,5
506191,NYCC15,Housing and Buildings,Rental Arrears,11/13/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,6
506192,NYCC15,Housing and Buildings,Rental Arrears,11/13/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,6
506184,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,11/13/2015,1/4/2016,,,Bronx,NYCC,
506201,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,11/13/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,5
506188,NYCC15,Immigration,Visas,11/13/2015,1/11/2016,10458,Bronx,Bronx,NYCC15,5
506199,NYCC15,Public Safety,Domestic Violence,11/13/2015,1/13/2016,10456,Bronx,Bronx,NYCC16,4
506203,NYCC15,Public Safety,Domestic Violence,11/13/2015,1/19/2016,10468,Bronx,Bronx,NYCC14,7
506187,NYCC15,Quality of Life,Noise - Other,11/13/2015,1/13/2016,10457,Bronx,Bronx,NYCC15,6
506182,NYCC15,Transportation,Pot Holes,11/13/2015,11/17/2015,,,,,
506198,NYCC15,Youth Services,Job Training/Workforce Entry,11/13/2015,1/13/2016,10468,Bronx,Bronx,NYCC14,7
506313,NYCC15,Immigration,U.S. Citizenship,11/16/2015,1/5/2016,10460,Bronx,Bronx,NYCC15,6
506204,NYCC15,Other,,11/16/2015,,10025,Manhattan,New York,NYCC06,7
506205,NYCC15,Public Safety,Police Precinct,11/16/2015,11/17/2015,10467,Bronx,Bronx,NYCC15,11
506206,NYCC15,Other,,11/17/2015,,11234,Brooklyn,Brooklyn,NYCC45,18
506208,NYCC15,Other,,11/17/2015,,11206,Brooklyn,Brooklyn,NYCC34,1
506207,NYCC15,Sanitation,Private Carters,11/17/2015,11/19/2015,,,,,
506210,NYCC15,Transportation,Vision Zero,11/17/2015,11/17/2015,10467,Bronx,Bronx,NYCC15,11
506213,NYCC15,General Welfare,Social Security Disability,11/19/2015,1/19/2016,,,Bronx,NYCC,
506211,NYCC15,Health,,11/19/2015,,10458,Bronx,Bronx,NYCC15,6
506212,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,11/19/2015,1/13/2016,10460,Bronx,Bronx,NYCC15,6
506214,NYCC15,Economy/Jobs,,11/20/2015,,11221,Brooklyn,Brooklyn,NYCC36,3
506215,NYCC15,Housing and Buildings,NYCHA Appeals,11/24/2015,1/4/2016,,,,,
506218,NYCC15,Housing and Buildings,Rent Overcharges,11/24/2015,1/13/2016,10458,Bronx,Bronx,NYCC15,6
506334,NYCC15,Immigration,U.S. Citizenship,11/24/2015,1/5/2016,10460,Bronx,Bronx,NYCC17,6
506219,NYCC15,Immigration,U.S. Citizenship,11/24/2015,11/24/2015,10457,Bronx,Bronx,NYCC15,4
506217,NYCC15,Other,,11/24/2015,,10453,Bronx,Bronx,NYCC14,5
506216,NYCC15,Youth Services,,11/24/2015,,10458,Bronx,Bronx,NYCC15,6
506222,NYCC15,Housing and Buildings,NYCHA Appeals,11/25/2015,1/4/2016,,,,,
506220,NYCC15,Land Use and Zoning,,11/25/2015,,10458,Bronx,Bronx,NYCC15,6
506221,NYCC15,Other,,11/25/2015,,10459,,New York,,
506223,NYCC15,Housing and Buildings,,11/26/2015,,11307,,Brooklyn,,
506224,NYCC15,Other,,11/27/2015,,10012,Manhattan,New York,NYCC01,2
506231,NYCC15,Immigration,City Services and Benefits,11/30/2015,11/30/2015,10458,Bronx,Bronx,NYCC15,7
506228,NYCC15,Immigration,Green Card,11/30/2015,11/30/2015,10463,Bronx,Bronx,NYCC14,8
506233,NYCC15,Immigration,Green Card,11/30/2015,11/30/2015,10457,Bronx,Bronx,NYCC15,5
506225,NYCC15,Immigration,U.S. Citizenship,11/30/2015,11/30/2015,10463,Bronx,Bronx,NYCC14,8
506226,NYCC15,Immigration,U.S. Citizenship,11/30/2015,11/30/2015,10457,Bronx,Bronx,NYCC15,5
506227,NYCC15,Immigration,U.S. Citizenship,11/30/2015,11/30/2015,10458,Bronx,Bronx,NYCC15,6
506230,NYCC15,Immigration,U.S. Citizenship,11/30/2015,11/30/2015,10460,Bronx,Bronx,NYCC15,6
506229,NYCC15,Immigration,Visas,11/30/2015,11/30/2015,10457,Bronx,Bronx,NYCC15,4
506232,NYCC15,Immigration,Visas,11/30/2015,11/30/2015,11372,Queens,Jackson Heights,NYCC21,3
506335,NYCC15,Housing and Buildings,Section 8,12/1/2015,1/5/2016,10453,Bronx,Bronx,NYCC14,5
506234,NYCC15,Housing and Buildings,,12/1/2015,,8527,,Jackson,,
506237,NYCC15,Education,,12/2/2015,,11208,,Brooklyn,,
506235,NYCC15,Housing and Buildings,NYCHA Building Maintenance,12/2/2015,,10467,Bronx,Bronx,NYCC15,11
506236,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,12/2/2015,12/2/2015,10467,Bronx,Bronx,NYCC15,11
506238,NYCC15,Other,,12/2/2015,,19106,,Philadelphia,,
506240,NYCC15,General Welfare,Medicaid,12/3/2015,12/3/2015,,,,,
506241,NYCC15,Housing and Buildings,Eviction,12/3/2015,1/11/2016,10467,Bronx,Bronx,NYCC15,11
506332,NYCC15,Immigration,U.S. Citizenship,12/3/2015,1/5/2016,,,,,
506239,NYCC15,Other,,12/3/2015,,10458,Bronx,Bronx,NYCC15,6
506246,NYCC15,General Welfare,Homeless Shelter - DHS,12/4/2015,1/13/2016,10026,Manhattan,New York,NYCC09,10
506243,NYCC15,Housing and Buildings,NYCHA Building Maintenance,12/4/2015,1/4/2016,10467,Bronx,Bronx,NYCC15,12
506245,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,12/4/2015,12/4/2015,10468,Bronx,Bronx,NYCC14,8
506244,NYCC15,Immigration,U.S. Citizenship,12/4/2015,12/4/2015,10456,Bronx,Bronx,NYCC16,4
506242,NYCC15,Other,,12/4/2015,,10031,Manhattan,New York,NYCC09,9
506248,NYCC15,Environment,,12/6/2015,,10467,Bronx,Bronx,NYCC15,11
506249,NYCC15,Environment,,12/6/2015,,10467,Bronx,Bronx,NYCC15,11
506250,NYCC15,Housing and Buildings,,12/6/2015,,10567,,Bronx Ny,,
506247,NYCC15,Public Safety,,12/6/2015,,10460,Bronx,Bronx,NYCC17,6
506251,NYCC15,Housing and Buildings,NYCHA Building Maintenance,12/7/2015,,10467,Bronx,Bronx,NYCC15,11
506323,NYCC15,General Welfare,Food Stamps,12/8/2015,1/5/2016,10460,Bronx,Bronx,NYCC15,6
506252,NYCC15,Land Use and Zoning,,12/10/2015,,11201,Brooklyn,Brooklyn,NYCC33,2
506269,NYCC15,Consumer Affairs,False Advertising,12/14/2015,12/14/2015,,,,,
506271,NYCC15,Cultural Affairs,Community Based Organization,12/14/2015,12/14/2015,10458,Bronx,Bronx,NYCC15,6
506256,NYCC15,Finance,Participatory Budgeting,12/14/2015,12/14/2015,,,,,
506274,NYCC15,Finance,Tax Preparation Assi,12/14/2015,12/15/2015,,,,,
506255,NYCC15,General Welfare,Food Stamps,12/14/2015,12/14/2015,10458,Bronx,Bronx,NYCC15,6
506272,NYCC15,General Welfare,Food Stamps,12/14/2015,12/14/2015,10458,Bronx,Bronx,NYCC15,7
506253,NYCC15,General Welfare,Homeless Shelter - DHS,12/14/2015,12/14/2015,,,,,
506257,NYCC15,Housing and Buildings,Heat/Hot Water,12/14/2015,12/14/2015,10467,Bronx,Bronx,NYCC15,11
506266,NYCC15,Housing and Buildings,NYCHA Building Maintenance,12/14/2015,1/6/2016,10467,Bronx,Bronx,NYCC15,11
506254,NYCC15,Housing and Buildings,NYCHA New Application,12/14/2015,12/14/2015,11236,Brooklyn,Brooklyn,NYCC46,18
506260,NYCC15,Housing and Buildings,Rent Reductions,12/14/2015,12/14/2015,10457,Bronx,Bronx,NYCC15,5
506259,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,12/14/2015,12/14/2015,,,,,
506261,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,12/14/2015,12/14/2015,10458,Bronx,Bronx,NYCC15,7
506265,NYCC15,Housing and Buildings,Seeking an affordable housing/apartment,12/14/2015,12/14/2015,,,,,
506264,NYCC15,Housing and Buildings,Supportive Housing,12/14/2015,,,,,,
506328,NYCC15,Immigration,U.S. Citizenship,12/14/2015,1/5/2016,10453,Bronx,Bronx,NYCC14,5
506327,NYCC15,Immigration,U.S. Citizenship,12/14/2015,1/5/2016,11372,Queens,Jackson Heights,NYCC21,3
506258,NYCC15,Immigration,U.S. Citizenship,12/14/2015,12/14/2015,10460,Bronx,Bronx,NYCC15,6
506262,NYCC15,Legal Services,Consumer Affairs,12/14/2015,12/14/2015,10457,Bronx,Bronx,NYCC15,5
506268,NYCC15,Other,,12/14/2015,,10453,Bronx,Bronx,NYCC14,5
506270,NYCC15,Parks,Tree Sidewalk Prog,12/14/2015,12/14/2015,,,,,
506267,NYCC15,Public Safety,CCRB,12/14/2015,12/14/2015,,,,,
506285,NYCC15,Cultural Affairs,Community Based Organization,12/15/2015,12/15/2015,,,,,
506276,NYCC15,Economy/Jobs,Seeking Employment,12/15/2015,12/15/2015,10467,Bronx,Bronx,NYCC15,11
506279,NYCC15,Economy/Jobs,Seeking Employment,12/15/2015,12/15/2015,,,,,
506277,NYCC15,Education,School Maintenance,12/15/2015,1/6/2016,10467,Bronx,Bronx,NYCC15,11
506299,NYCC15,Education,,12/15/2015,,10314,,New York,,
506286,NYCC15,Governmental Operations,Lobbying,12/15/2015,12/15/2015,10467,Bronx,Bronx,NYCC15,11
506295,NYCC15,Health,,12/15/2015,,10467,Bronx,Bronx,NYCC15,11
506296,NYCC15,Health,,12/15/2015,,10467,Bronx,Bronx,NYCC15,11
506297,NYCC15,Health,,12/15/2015,,10467,Bronx,Bronx,NYCC15,11
506284,NYCC15,Housing and Buildings,NYCHA Building Maintenance,12/15/2015,12/15/2015,,,,,
506280,NYCC15,Housing and Buildings,NYCHA Misc.,12/15/2015,12/15/2015,10455,Bronx,Bronx,NYCC17,1
506283,NYCC15,Housing and Buildings,Rent Stabilization,12/15/2015,12/15/2015,,,,,
506281,NYCC15,Housing and Buildings,Repair Assistance,12/15/2015,12/15/2015,,,,,
506289,NYCC15,Housing and Buildings,Section 8,12/15/2015,12/15/2015,,,,,
506282,NYCC15,Housing and Buildings,,12/15/2015,,10451,Bronx,Bronx,NYCC17,1
506294,NYCC15,Housing and Buildings,,12/15/2015,,60606,,Chicago,,
506298,NYCC15,Housing and Buildings,,12/15/2015,,10128,Manhattan,New York,NYCC05,8
506275,NYCC15,Public Safety,,12/15/2015,,11801,,Hicksville,NYCC,
506278,NYCC15,Quality of Life,Noise - Residential,12/15/2015,12/15/2015,10467,Bronx,Bronx,NYCC15,11
506288,NYCC15,Utilities,Con Edison,12/15/2015,12/15/2015,,,,,
506304,NYCC15,Education,,12/16/2015,,11217,Brooklyn,Brooklyn,NYCC35,2
506302,NYCC15,Housing and Buildings,Abandoned Building,12/16/2015,,,,unknown,NYCC,
506300,NYCC15,Housing and Buildings,,12/16/2015,,10454,Manhattan,Bronx,NYCC08,1
506301,NYCC15,Other,,12/16/2015,,10457,Bronx,Bronx,NYCC15,5
506303,NYCC15,Sanitation,Illegal Dumping,12/16/2015,,10467,Bronx,Bronx,NYCC15,12
506305,NYCC15,Housing and Buildings,Construction - No Permits,12/17/2015,1/8/2016,,,unknown,NYCC,
506307,NYCC15,Housing and Buildings,NYCHA Building Maintenance,12/18/2015,1/4/2016,10467,Bronx,Bronx,NYCC15,11
506308,NYCC15,Housing and Buildings,SRO,12/18/2015,,,,unknown,NYCC,
506309,NYCC15,General Welfare,,12/21/2015,,11219,Brooklyn,Brooklyn,NYCC38,12
506310,NYCC15,Housing and Buildings,Landlord/Managing Agent Issues,12/21/2015,1/15/2016,10467,Bronx,Bronx,NYCC15,11
506314,NYCC15,Immigration,U.S. Citizenship,12/22/2015,1/5/2016,10470,Bronx,Bronx,NYCC11,12
506311,NYCC15,Legal Services,Misc (Wills/Court Docs/etc.),12/22/2015,12/22/2015,10460,Bronx,Bronx,NYCC15,6
506315,NYCC15,Youth Services,Disconnected Youth,12/22/2015,1/5/2016,10457,Bronx,Bronx,NYCC15,5
506317,NYCC15,Housing and Buildings,,12/30/2015,,10457,Bronx,Bronx,NYCC15,6
